,filenames,page_num,sent_num,text,confidence_rating
142,data/raw/IPCC_AR6_WGI_FullReport.pdf,85,26,Future changes in surface ozone concentrations will be primarily driven by changes in precursor emissions rather than climate change ,high
143,data/raw/IPCC_AR6_WGI_FullReport.pdf,85,27,Stratospheric ozone has declined between 60°S–60°N by 2.2% from 1964–1980 to 2014–2017 ,high
144,data/raw/IPCC_AR6_WGI_FullReport.pdf,85,31,Model estimates suggest no significant change in oxidizing capacity from 1850 to 1980 ,low
145,data/raw/IPCC_AR6_WGI_FullReport.pdf,86,6,"The proportion of tropical cyclones that are intense is expected to increase (high confidence), but the total global number of tropical cyclones is expected to decrease or remain unchanged ",medium
146,data/raw/IPCC_AR6_WGI_FullReport.pdf,87,2,"In the tropics, since at least 2001 (when new techniques permit more robust quantification), the upper troposphere has warmed faster than the near-surface ",medium
147,data/raw/IPCC_AR6_WGI_FullReport.pdf,87,6,This has been accompanied by a strengthening of the Hadley Circulation in the Northern Hemisphere ,medium
148,data/raw/IPCC_AR6_WGI_FullReport.pdf,87,7,"It is likely that human influence has contributed to the poleward expansion of the zonal mean Hadley cell in the Southern Hemisphere since the 1980s, which is projected to further expand with global warming ",high
149,data/raw/IPCC_AR6_WGI_FullReport.pdf,87,26,The frequency of intense extratropical cyclones is projected to decrease ,medium
150,data/raw/IPCC_AR6_WGI_FullReport.pdf,87,27,Projected changes in the intensity depend on the resolution of climate models ,medium
151,data/raw/IPCC_AR6_WGI_FullReport.pdf,88,6,"With increasing global warming, some very rare extremes and some compound events (multivariate or concurrent extremes) with low likelihood in past and current climate will become more frequent, and there is a higher chance that events unprecedented in the observational record occur ",high
152,data/raw/IPCC_AR6_WGI_FullReport.pdf,88,25,"Continued Amazon deforestation, combined with a warming climate, raises the probability that this ecosystem will cross a tipping point into a dry state during the 21st century ",low
153,data/raw/IPCC_AR6_WGI_FullReport.pdf,89,5,"Compound events and concurrent extremes contribute to increasing probability of low-likelihood, high-impact outcomes and will become more frequent with increasing global warming ",high
154,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,1,"Over the past four to six decades, it is virtually certain that the global ocean has warmed, with human influence extremely likely the main driver since the 1970s, making climate change irreversible over centuries to millennia ",medium
155,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,4,"A long-term increase in surface open ocean pH occurred over the past 50 million years (high confidence), and surface ocean pH as low as recent times is uncommon in the last 2 million years ",medium
156,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,8,"Stratification (virtually certain), acidification (virtually certain), deoxygenation (high confidence) and marine heatwave frequency ",high
157,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,11,The ocean is currently warming faster than at any other time since at least the last deglacial transition ,medium
158,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,14,"Ocean warming is irreversible over centuries to millennia (medium confidence), but the magnitude of warming is scenario-dependent from about the mid-21st century ",medium
159,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,15,"The warming will not be globally uniform, with heat primarily stored in Southern Ocean water-masses and weaker warming in the subpolar North Atlantic ",high
160,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,18,"Marine heatwaves have become more frequent over the 20th century (high confidence), approximately doubling in frequency (high confidence) and becoming more intense and longer since the 1980s ",medium
161,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,24,It is extremely likely that human influence has contributed to this salinity change and that the large-scale pattern will grow in amplitude over the 21st century ,medium
162,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,27,"Direct observational records since the mid-2000s are too short to determine the relative contributions of internal variability, natural forcing and anthropogenic forcing to AMOC change ",high
163,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,31,Western boundary currents and subtropical gyres have shifted poleward since 1993 ,medium
164,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,32,"Subtropical gyres, the East Australian Current Extension, the Agulhas Current, and the Brazil Current are projected to intensify in the 21st century in response to changes in wind stress, while the Gulf Stream and the Indonesian Throughflow are projected to weaken ",medium
165,data/raw/IPCC_AR6_WGI_FullReport.pdf,90,33,All of the four main eastern boundary upwelling systems are projected to weaken at low latitudes and intensify at high latitudes in the 21st century ,high
166,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,1,Ocean acidification and associated reductions in the saturation state of calcium carbonate – a constituent of skeletons or shells of a variety of marine organisms – is expected to increase in the 21st century under all emissions scenarios ,high
167,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,2,"A long-term increase in surface open ocean pH occurred over the past 50 million years (high confidence), and surface ocean pH as low as recent times is uncommon in the last 2 million years ",medium
168,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,4,"Over the past 2–3 decades, a pH decline in the ocean interior has been observed in all ocean basins ",high
169,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,6,Deoxygenation is projected to continue to increase with ocean warming ,high
170,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,9,The range of a smaller subset of organisms has shifted equatorward and to shallower depths ,high
171,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,10,Phenological metrics associated with the life cycles of many organisms have also changed over the last two decades or longer ,high
172,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,16,The Arctic Ocean is projected to become practically sea ice-free in late summer under high CO 2 emissions scenarios by the end of the 21st century ,high
173,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,22,"It is very likely that anthropogenic forcing, mainly due to greenhouse gas increases, was the main driver of this loss, although new evidence suggests that anthropogenic aerosol forcing has offset part of the greenhouse gas-induced losses since the 1950s ",medium
174,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,24,This practically sea ice-free state will become the norm for late summer by the end of the 21st century in high CO 2 emissions scenarios ,high
175,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,25,"Arctic summer sea ice varies approximately linearly with global surface temperature, implying that there is no tipping point and observed/ projected losses are potentially reversible ",high
176,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,29,"For each additional 1°C of warming (up to 4°C above the 1850–1900 level), the global volume of perennially frozen ground to 3 m below the surface is projected to decrease by about 25% relative to the present volume ",medium
177,data/raw/IPCC_AR6_WGI_FullReport.pdf,92,30,"However, these decreases may be underestimated due to an incomplete representation of relevant physical processes in ESMs ",low
178,data/raw/IPCC_AR6_WGI_FullReport.pdf,93,3,"Under RCP2.6 and RCP8.5, respectively, glaciers are projected to lose 18% ± 13% and 36% ± 20% of their current mass over the 21st century ",medium
179,data/raw/IPCC_AR6_WGI_FullReport.pdf,93,6,"It is virtually certain that the Greenland Ice Sheet has lost mass since the 1990s, with human influence a contributing factor ",medium
180,data/raw/IPCC_AR6_WGI_FullReport.pdf,93,10,"Projections of future Greenland ice-mass loss (Box TS.4, Table 1; Figure TS.11e) are dominated by increased surface melt under all emissions scenarios ",high
181,data/raw/IPCC_AR6_WGI_FullReport.pdf,93,16,"Mass losses from West Antarctic outlet glaciers, mainly induced by ice shelf basal melt ",high
182,data/raw/IPCC_AR6_WGI_FullReport.pdf,93,22,"Human activities were very likely the main driver of observed GMSL rise since 1971, and new observational evidence leads to an assessed sea level rise over the period 1901 to 2018 that is consistent with the sum of individual components contributing to sea level rise, including expansion due to ocean warming and melting of glaciers and ice sheets ",high
183,data/raw/IPCC_AR6_WGI_FullReport.pdf,93,24,"Sea level responds to greenhouse gas (GHG) emissions more slowly than global surface temperature, leading to weaker scenario dependence over the 21st century than for global surface temperature ",high
184,data/raw/IPCC_AR6_WGI_FullReport.pdf,93,25,"This slow response also leads to long-term committed sea level rise, associated with ongoing ocean heat uptake and the slow adjustment of the ice sheets, that will continue over the centuries and millennia following cessation of emissions ",high
185,data/raw/IPCC_AR6_WGI_FullReport.pdf,93,26,"By 2100, GMSL is projected to rise by 0.28– 0.55 m (likely range) under SSP1-1.9 and 0.63–1.01 m (likely range) under SSP5-8.5 relative to the 1995–2014 average ",medium
186,data/raw/IPCC_AR6_WGI_FullReport.pdf,93,33,New analyses and paleo-evidence since AR5 show this rate is very likely faster than during any century over at least the last three millennia ,high
187,data/raw/IPCC_AR6_WGI_FullReport.pdf,93,34,"Since AR5, there is strengthened evidence for an increase in the rate of GMSL rise since the mid-20th century, with an average rate of 2.3 [1.6–3.1] mm yr–1 over the period 1971–2018 increasing to 3.7 [3.2–4.2] mm yr–1 for the period 2006–2018 ",high
188,data/raw/IPCC_AR6_WGI_FullReport.pdf,95,11,"By 2300, GMSL will rise 0.3–3.1 m under low CO 2 emissions (SSP1-2.6) ",low
189,data/raw/IPCC_AR6_WGI_FullReport.pdf,95,12,"Under high CO 2 emissions (SSP5-8.5), projected GMSL rise is between 1.7 and 6.8 m by 2300 in the absence of MICI and by up to 16 m considering MICI ",low
190,data/raw/IPCC_AR6_WGI_FullReport.pdf,95,19,"However, over the 21st century, the majority of coastal locations have a median projected regional sea level rise within ±20% of the projected GMSL change ",medium
191,data/raw/IPCC_AR6_WGI_FullReport.pdf,95,23,"Projections show that while land and ocean sinks absorb more CO 2 under high emissions scenarios than low emissions scenarios, the fraction of emissions removed from the atmosphere by natural sinks decreases with higher concentrations ",high
192,data/raw/IPCC_AR6_WGI_FullReport.pdf,96,6,"The combustion of fossil fuels and land-use change for the period 1750–2019 resulted in the release of 700 ± 75 PgC (likely range, 1 PgC = 1015 g of carbon) to the atmosphere, of which about 41% ± 11% remains in the atmosphere today ",high
193,data/raw/IPCC_AR6_WGI_FullReport.pdf,96,9,"During the last decade (2010–2019), average annual anthropogenic CO 2 emissions reached the highest levels in human history at 10.9 ± 0.9 PgC yr–1 ",high
